,Date,24-Hour_Passes,3-Day_Passes,Total_Trips_Since_Launch,Miles_to_Date,Miles_Today,Total_Members_All_Time,Trips_in_Past_24hrs
751,10/22/2015,1342,,23320623.0,27906341.017000005,100026.0,154799.0,49604
752,10/23/2015,1429,,23365304.0,27997051.017000005,90710.0,154935.0,44681
753,10/24/2015,2254,,23397017.0,28068523.017000005,71472.0,155028.0,31713
754,10/25/2015,1761,,23426306.0,28131321.017000005,62798.0,155118.0,29289
755,10/26/2015,1039,,23468472.0,28212702.017000005,81381.0,155296.0,42166
756,10/27/2015,866,,23513025.0,28295876.017000005,83174.0,155445.0,44553
757,10/28/2015,128,,23533761.0,28329916.017000005,34040.0,155572.0,20736
758,10/29/2015,1179,,23579120.0,28420283.017000005,90367.0,155697.0,45359
759,10/30/2015,1558,,23623641.0,28510567.017000005,90284.0,155873.0,44521
760,10/31/2015,2206,,23655400.0,28580649.017000005,70082.0,156005.0,31759
761,11/1/2015,2090,,23686022.0,28647588.017000005,66939.0,156096.0,30622
762,11/2/2015,1316,,23730556.0,28736687.017000005,89099.0,156208.0,44534
763,11/3/2015,1567,,23779882.0,28837447.017000005,100760.0,156301.0,49326
764,11/4/2015,1217,,23829369.0,28936591.017000005,99144.0,156400.0,49487
765,11/5/2015,849,,23872375.0,29017867.017000005,81276.0,156499.0,43006
766,11/6/2015,1571,,23919537.0,29113188.017000005,95321.0,156561.0,47162
767,11/7/2015,2643,,23955123.0,29193054.017000005,79866.0,156647.0,35586
768,11/8/2015,2361,,23987441.0,29266383.017000005,73329.0,156743.0,32318
769,11/9/2015,899,,24029703.0,29344793.017000005,78410.0,156820.0,42262
770,11/10/2015,120,,24051288.0,29379640.017000005,34847.0,156963.0,21585
771,11/11/2015,712,,24088993.0,29448336.017000005,68696.0,157038.0,37705
772,11/12/2015,430,,24126312.0,29512892.017000005,64556.0,157143.0,37319
773,11/13/2015,892,,24165282.0,29583082.017000005,70190.0,157226.0,38970
774,11/14/2015,1349,,24190582.0,29633485.017000005,50403.0,157296.0,25300
775,11/15/2015,1497,,24216573.0,29688221.017000005,54736.0,157392.0,25991
776,11/16/2015,833,,24257489.0,29766610.017000005,78389.0,157491.0,40916
777,11/17/2015,488,,24296428.0,29834761.017000005,68151.0,157570.0,38939
778,11/18/2015,498,,24337914.0,29907791.017000005,73030.0,157628.0,41486
779,11/19/2015,167,,24359804.0,29944675.017000005,36884.0,157666.0,21890
780,11/20/2015,890,,24398009.0,30015867.017000005,71192.0,157702.0,38205
781,11/21/2015,1572,,24426047.0,30072155.017000005,56288.0,157731.0,28038
782,11/22/2015,905,,24449391.0,30116898.017000005,44743.0,157781.0,23344
783,11/23/2015,382,,24479527.0,30168710.017000005,51812.0,157830.0,30136
784,11/24/2015,392,,24511745.0,30222691.017000005,53981.0,157870.0,32218
785,11/25/2015,636,,24542040.0,30278195.017000005,55504.0,157893.0,30295
786,11/26/2015,1436,,24555331.0,30314151.017000005,35956.0,157907.0,13291
787,11/27/2015,1859,,24578160.0,30365493.017000005,51342.0,157929.0,22829
788,11/28/2015,1061,,24593992.0,30397689.017000005,32196.0,157952.0,15832
789,11/29/2015,888,,24612445.0,30434543.017000005,36854.0,157997.0,18453
790,11/30/2015,346,,24642666.0,30487217.017000005,52674.0,158047.0,30221
791,12/1/2015,61,,24661065.0,30516490.017000005,29273.0,158067.0,18399
792,12/2/2015,138,,24684847.0,30555974.017000005,39484.0,158096.0,23782
793,12/3/2015,348,,24718764.0,30615158.017000005,59184.0,158130.0,33917
794,12/4/2015,549,,24753501.0,30676875.017000005,61717.0,158157.0,34737
795,12/5/2015,1638,,24779856.0,30733102.017000005,56227.0,158183.0,26355
796,12/6/2015,1321,,24804798.0,30785587.017000005,52485.0,158214.0,24942
797,12/7/2015,554,,24838937.0,30846516.017000005,60929.0,158251.0,34139
798,12/8/2015,411,,24874551.0,30906135.017000005,59619.0,158284.0,35614
799,12/9/2015,355,,24909856.0,30966089.017000005,59954.0,158317.0,35305
800,12/10/2015,638,,24948955.0,31036014.017000005,69925.0,158357.0,39099
801,12/11/2015,822,,24988014.0,31108167.017000005,72153.0,158388.0,39059
802,12/12/2015,2192,,25019970.0,31177025.017000005,68858.0,158427.0,31956
803,12/13/2015,2470,,25051971.0,31249888.017000005,72863.0,158468.0,32001
804,12/14/2015,606,,25084489.0,31307083.017000005,57195.0,158529.0,32518
805,12/15/2015,606,,25123149.0,31374836.017000005,67753.0,158572.0,38660
806,12/16/2015,436,,25158792.0,31435847.017000005,61011.0,158617.0,35643
807,12/17/2015,120,,25180752.0,31470880.017000005,35033.0,158643.0,21960
808,12/18/2015,384,,25211451.0,31522150.017000005,51270.0,158671.0,30699
809,12/19/2015,527,,25229227.0,31553145.017000005,30995.0,158692.0,17776
810,12/20/2015,604,,25246256.0,31583769.017000005,30624.0,158732.0,17029
811,12/21/2015,494,,25276056.0,31638142.017000005,54373.0,158772.0,29800
812,12/22/2015,274,,25298997.0,31677552.017000005,39410.0,158793.0,22941
813,12/23/2015,172,,25313814.0,31705780.017000005,28228.0,158825.0,14817
814,12/24/2015,660,,25332259.0,31741011.017000005,35231.0,158844.0,18445
815,12/25/2015,2171,,25344590.0,31778840.017000005,37829.0,158883.0,12331
816,12/26/2015,1021,,25358502.0,31809530.017000005,30690.0,158933.0,13912
817,12/27/2015,1064,,25371678.0,31839626.017000005,30096.0,158993.0,13176
818,12/28/2015,756,,25390567.0,31879515.017000005,39889.0,159046.0,18889
819,12/29/2015,211,,25403914.0,31903966.017000005,24451.0,159081.0,13347
820,12/30/2015,888,,25426390.0,31947702.017000005,43736.0,159148.0,22476
821,12/31/2015,1072,,25446765.0,31987734.017000005,40032.0,159215.0,20375
822,1/1/2016,919,,25457774.0,32012163.017000005,24429.0,159362.0,11009
823,1/2/2016,877,,25472361.0,32041256.017000005,29093.0,159403.0,14587
824,1/3/2016,784,,25487860.0,32070872.017000005,29616.0,159459.0,15499
825,1/4/2016,166,,25507453.0,32107044.017000005,36172.0,159502.0,19593
826,1/5/2016,121,,25525506.0,32139093.017000005,32049.0,159534.0,18053
827,1/6/2016,265,,25550075.0,32180089.017000005,40996.0,159564.0,24569
828,1/7/2016,318,,25577848.0,32226075.017000005,45986.0,159588.0,27773
829,1/8/2016,364,,25606557.0,32273136.017000005,47061.0,159621.0,28709
830,1/9/2016,632,,25627403.0,32310477.017000005,37341.0,159654.0,20846
831,1/10/2016,391,,25641678.0,32335881.017000005,25404.0,159682.0,14275
832,1/11/2016,155,,25664615.0,32373274.017000005,37393.0,159731.0,22937
833,1/12/2016,151,,25689826.0,32412232.017000005,38958.0,159761.0,25211
834,1/13/2016,82,,25710959.0,32443840.017000005,31608.0,159792.0,21133
835,1/14/2016,123,,25734739.0,32481135.017000005,37295.0,159813.0,23780
836,1/15/2016,379,,25763174.0,32527128.017000005,45993.0,159841.0,28435
837,1/16/2016,803,,25782352.0,32562919.017000005,35791.0,159885.0,19178
838,1/17/2016,387,,25794376.0,32583406.017000005,20487.0,159910.0,12024
839,1/18/2016,123,,25807094.0,32603404.017000005,19998.0,159931.0,12718
840,1/19/2016,64,,25824375.0,32630370.017000005,26966.0,159957.0,17281
841,1/20/2016,126,,25847794.0,32665847.017000005,35477.0,159972.0,23419
842,1/21/2016,133,,25871465.0,32701895.017000005,36048.0,159991.0,23671
843,1/22/2016,115,,25892415.0,32733239.017000005,31344.0,160004.0,20950
844,1/23/2016,0,,25892415.0,32733239.017000005,0.0,160005.0,0
845,1/24/2016,0,,25892415.0,32733239.017000005,0.0,160013.0,0
846,1/25/2016,0,,25892415.0,32733239.017000005,0.0,160020.0,0
847,1/26/2016,0,,25892415.0,32733239.017000005,0.0,160028.0,0
848,1/27/2016,54,,25899175.0,32746937.017000005,13698.0,160039.0,6760
849,1/28/2016,81,,25911119.0,32769251.017000005,22314.0,160053.0,11944
850,1/29/2016,118,,25927147.0,32796147.017000005,26896.0,160064.0,16028
851,1/30/2016,328,,25940111.0,32819497.017000005,23350.0,160084.0,12964
852,1/31/2016,533,,25956223.0,32850777.017000005,31280.0,160118.0,16112
853,2/1/2016,202,,25980557.0,32893157.017000005,42380.0,160160.0,24334
854,2/2/2016,280,,26009084.0,32940899.017000005,47742.0,160189.0,28527
855,2/3/2016,63,,26025287.0,32965124.017000005,24225.0,160216.0,16203
856,2/4/2016,304,,26053052.0,33012582.017000005,47458.0,160247.0,27765
857,2/5/2016,102,,26066721.0,33038120.017000005,25538.0,160257.0,13669
858,2/6/2016,586,,26083654.0,33076902.017000005,38782.0,160280.0,16933
859,2/7/2016,622,,26101259.0,33108426.017000005,31524.0,160316.0,17605
860,2/8/2016,80,,26120285.0,33137074.017000005,28648.0,160335.0,19026
861,2/9/2016,156,,26143025.0,33177272.017000005,40198.0,160364.0,22740
862,2/10/2016,130,,26165443.0,33215674.017000005,38402.0,160395.0,22418
863,2/11/2016,87,,26184190.0,33243457.017000005,27783.0,160425.0,18747
864,2/12/2016,104,,26200635.0,33270600.017000005,27143.0,160450.0,16445
865,2/13/2016,46,,26207260.0,33282189.017000005,11589.0,160459.0,6625
866,2/14/2016,78,,26211912.0,33289123.017000005,6934.0,160468.0,4652
867,2/15/2016,43,,26217795.0,33297870.017000005,8747.0,160480.0,5883
868,2/16/2016,53,,26232020.0,33325672.017000005,27802.0,160505.0,14225
869,2/17/2016,182,,26255592.0,33363976.017000005,38304.0,160528.0,23572
870,2/18/2016,202,,26277853.0,33398407.017000005,34431.0,160550.0,22261
871,2/19/2016,268,,26299812.0,33433724.017000005,35317.0,160568.0,21959
872,2/20/2016,1710,,26324296.0,33487264.017000005,53540.0,160618.0,24484
873,2/21/2016,1228,,26344348.0,33528909.017000005,41645.0,160685.0,20052
874,2/22/2016,455,,26372581.0,33577146.017000005,48237.0,160749.0,28233
875,2/23/2016,62,,26388714.0,33603525.017000005,26379.0,160784.0,16133
876,2/24/2016,38,,26398475.0,33618519.017000005,14994.0,160814.0,9761
877,2/25/2016,237,,26423577.0,33661226.017000005,42707.0,160849.0,25102
878,2/26/2016,254,,26446151.0,33697327.017000005,36101.0,160887.0,22574
879,2/27/2016,706,,26463377.0,33734910.017000005,37583.0,160910.0,17226
880,2/28/2016,2335,,26488817.0,33796505.017000005,61595.0,160982.0,25440
881,2/29/2016,376,,26516774.0,33844438.017000005,47933.0,161089.0,27957
882,3/1/2016,470,,26547283.0,33899598.017000005,55160.0,161146.0,30509
883,3/2/2016,235,,26573478.0,33943133.017000005,43535.0,161198.0,26195
884,3/3/2016,215,,26597539.0,33980981.017000005,37848.0,161243.0,24061
885,3/4/2016,150,,26614908.0,34010081.017000005,29100.0,161268.0,17369
886,3/5/2016,785,,26632931.0,34046956.017000005,36875.0,161310.0,18023
887,3/6/2016,837,,26651763.0,34083333.017000005,36377.0,161379.0,18832
888,3/7/2016,633,,26683255.0,34139565.017000005,56232.0,161493.0,31492
889,3/8/2016,723,,26719776.0,34207523.017000005,67958.0,161604.0,36521
890,3/9/2016,1226,,26761265.0,34289185.017000005,81662.0,161732.0,41489
891,3/10/2016,1271,,26803517.0,34371264.017000005,82079.0,161867.0,42252
892,3/11/2016,1266,,26841710.0,34447900.017000005,76636.0,161987.0,38193
893,3/12/2016,3247,,26874480.0,34529391.017000005,81491.0,162086.0,32770
894,3/13/2016,2216,,26902029.0,34592605.017000005,63214.0,162214.0,27549
895,3/14/2016,70,,26912959.0,34609103.017000005,16498.0,162289.0,10930
896,3/15/2016,582,,26944554.0,34666825.017000005,57722.0,162380.0,31595
897,3/16/2016,930,,26980621.0,34735538.017000005,68713.0,162482.0,36067
898,3/17/2016,785,,27016011.0,34800891.017000005,65353.0,162583.0,35390
899,3/18/2016,933,,27050658.0,34870013.017000005,69122.0,162670.0,34647
900,3/19/2016,1411,,27074706.0,34919126.017000005,49113.0,162733.0,24048
901,3/20/2016,633,,27091382.0,34948863.017000005,29737.0,162795.0,16676
902,3/21/2016,428,,27117796.0,34993320.017000005,44457.0,162890.0,26414
903,3/22/2016,705,,27151292.0,35055568.017000005,62248.0,163000.0,33496
904,3/23/2016,1279,,27192273.0,35135857.017000005,80289.0,163136.0,40981
905,3/24/2016,1045,,27228768.0,35203447.017000005,67590.0,163216.0,36495
906,3/25/2016,1684,,27262859.0,35273972.017000005,70525.0,163320.0,34091
907,3/26/2016,2834,,27290333.0,35341239.017000005,67267.0,163407.0,27474
908,3/27/2016,2080,,27312814.0,35393701.017000005,52462.0,163501.0,22481
909,3/28/2016,375,,27333158.0,35429249.017000005,35548.0,163589.0,20344
910,3/29/2016,588,,27364639.0,35484316.017000005,55067.0,163681.0,31481
911,3/30/2016,769,,27398313.0,35545580.017000005,61264.0,163770.0,33674
912,3/31/2016,1141,,27436505.0,35625027.017000005,79447.0,163865.0,38192
913,4/1/2016,1113,0.0,27470953.0,35692622.017000005,67595.0,163963.0,34448
914,4/2/2016,1193,0.0,27492791.0,35738828.017000005,46206.0,164031.0,21838
915,4/3/2016,448,0.0,27508112.0,35767443.017000005,28615.0,164102.0,15321
916,4/4/2016,49,0.0,27520414.0,35787586.017000005,20143.0,164167.0,12302
917,4/5/2016,341,0.0,27546650.0,35831309.017000005,43723.0,164237.0,26236
918,4/6/2016,443,0.0,27576014.0,35880210.017000005,48901.0,164310.0,29364
919,4/7/2016,280,0.0,27606414.0,35934801.017000005,54591.0,164366.0,30400
920,4/8/2016,542,0.0,27637225.0,35987840.017000005,53039.0,164425.0,30811
921,4/9/2016,346,0.0,27649923.0,36008991.017000005,21151.0,164455.0,12698
922,4/10/2016,1508,0.0,27673151.0,36058181.017000005,49190.0,164536.0,23228
923,4/11/2016,668,0.0,27705199.0,36117387.017000005,59206.0,164632.0,32048
924,4/12/2016,316,0.0,27728964.0,36160891.017000005,43504.0,164703.0,23765
925,4/13/2016,761,0.0,27766502.0,36232679.017000005,71788.0,164790.0,37538
926,4/14/2016,963,0.0,27805004.0,36320957.017000005,88278.0,164885.0,38502
927,4/15/2016,1273,0.0,27844680.0,36407938.017000005,86981.0,164996.0,39676
928,4/16/2016,3726,0.0,27880828.0,36510166.017000005,102228.0,165139.0,36148
929,4/17/2016,4348,0.0,27919666.0,36625971.017000005,115805.0,165354.0,38838
930,4/18/2016,1595,0.0,27963655.0,36728701.017000005,102730.0,165576.0,43989
931,4/19/2016,1130,0.0,28009730.0,36836216.017000005,107515.0,165812.0,46075
932,4/20/2016,1160,0.0,28054272.0,36940465.017000005,104249.0,166002.0,44542
933,4/21/2016,1307,0.0,28099840.0,37044949.017000005,104484.0,166153.0,45568
934,4/22/2016,4230,0.0,28148646.0,37158505.017000005,113556.0,166319.0,48806
935,4/23/2016,3309,0.0,28182277.0,37254779.017000005,96274.0,166462.0,33631
936,4/24/2016,4026,0.0,28220139.0,37369911.017000005,115132.0,166692.0,37862
937,4/25/2016,1698,0.0,28262442.0,37470836.017000005,100925.0,166902.0,42303
938,4/26/2016,741,0.0,28297081.0,37546290.017000005,75454.0,167048.0,34639
939,4/27/2016,1395,0.0,28339012.0,37639562.017000005,93272.0,167196.0,41931
940,4/28/2016,927,0.0,28376440.0,37714419.017000005,74857.0,167311.0,37428
941,4/29/2016,1051,0.0,28411318.0,37792439.017000005,78020.0,167439.0,34878
942,4/30/2016,4244,0.0,28449576.0,37903215.017000005,110776.0,167638.0,38258
943,5/1/2016,260,0.0,28460273.0,37932235.017000005,29020.0,167721.0,10697
944,5/2/2016,967,0.0,28498809.0,38016653.017000005,84418.0,167842.0,38536
945,5/3/2016,350,0.0,28521667.0,38074305.017000005,57652.0,167987.0,22858
946,5/4/2016,449,0.0,28553286.0,38142267.017000005,67962.0,168111.0,31619
947,5/5/2016,970,0.0,28593189.0,38223017.017000005,80750.0,168262.0,39903
948,5/6/2016,275,0.0,28612049.0,38265086.017000005,42069.0,168326.0,18860
949,5/7/2016,2293,0.0,28643127.0,38344063.017000005,78977.0,168427.0,31078
950,5/8/2016,2773,0.0,28674324.0,38428527.017000005,84464.0,168582.0,31197
951,5/9/2016,1389,0.0,28720048.0,38531598.017000005,103071.0,168779.0,45724
952,5/10/2016,876,0.0,28764897.0,38621353.017000005,89755.0,168979.0,44849
953,5/11/2016,1531,0.0,28816078.0,38727492.017000005,106139.0,169209.0,51181
954,5/12/2016,1971,0.0,28868351.0,38843315.017000005,115823.0,169407.0,52273
955,5/13/2016,855,0.0,28900742.0,38911632.017000005,68317.0,169570.0,32391
956,5/14/2016,4186,0.0,28942805.0,39020439.017000005,108807.0,169769.0,42063
957,5/15/2016,1865,0.0,28971467.0,39085296.017000005,64857.0,169933.0,28662
958,5/16/2016,1362,0.0,29014254.0,39180087.017000005,94791.0,170102.0,42787
959,5/17/2016,1012,0.0,29057650.0,39260831.017000005,80744.0,170276.0,43396
960,5/18/2016,1120,0.0,29102453.0,39354151.017000005,93320.0,170465.0,44803
961,5/19/2016,1471,151.0,29151637.0,39458442.017000005,104291.0,170680.0,49184
962,5/20/2016,2349,184.0,29204181.0,39576634.017000005,118192.0,170960.0,52544
963,5/21/2016,2174,138.0,29234705.0,39649297.017000005,72663.0,171147.0,30524
964,5/22/2016,3159,131.0,29272509.0,39747567.017000005,98270.0,171349.0,37804
965,5/23/2016,1549,177.0,29321087.0,39856639.017000005,109072.0,171680.0,48578
966,5/24/2016,696,98.0,29355886.0,39924795.017000005,68156.0,171898.0,34799
967,5/25/2016,1702,191.0,29409327.0,40050598.017000005,125803.0,172154.0,53441
968,5/26/2016,1646,195.0,29461461.0,40175349.017000005,124751.0,172386.0,52134
969,5/27/2016,1988,221.0,29508404.0,40282117.017000005,106768.0,172638.0,46943
970,5/28/2016,3634,296.0,29542637.0,40378014.017000005,95897.0,172831.0,34233
971,5/29/2016,4820,161.0,29579518.0,40492083.017000005,114069.0,173090.0,36881
972,5/30/2016,2782,134.0,29612145.0,40586324.017000005,94241.0,173422.0,32627
973,5/31/2016,1492,212.0,29661919.0,40692383.017000005,106059.0,174137.0,49774
974,6/1/2016,1513,156.0,29716581.0,40819526.017000005,127143.0,174344.0,54662
975,6/2/2016,1649,162.0,29770982.0,40944444.017000005,124918.0,174516.0,54401
976,6/3/2016,1023,118.0,29809957.0,41029736.017000005,85292.0,174633.0,38975
977,6/4/2016,3824,159.0,29850930.0,41137346.017000005,107610.0,174797.0,40973
978,6/5/2016,1133,57.0,29873325.0,41191666.017000005,54320.0,174912.0,22395
979,6/6/2016,1861,208.0,29925455.0,41315545.017000005,123879.0,175118.0,52130
980,6/7/2016,1331,127.0,29977216.0,41430306.017000005,114761.0,175293.0,51761
981,6/8/2016,673,74.0,30019279.0,41519766.017000005,89460.0,175420.0,42063
982,6/9/2016,1556,168.0,30072164.0,41647351.017000005,127585.0,175557.0,52885
983,6/10/2016,2022,207.0,30125399.0,41766494.017000005,119143.0,175697.0,53235
984,6/11/2016,3432,126.0,30166379.0,41878278.017000005,111784.0,175901.0,40980
985,6/12/2016,3335,173.0,30207015.0,41996092.017000005,117814.0,176087.0,40636
986,6/13/2016,1364,200.0,30256084.0,42106812.017000005,110720.0,176273.0,49069
987,6/14/2016,1471,153.0,30310897.0,42222842.017000005,116030.0,176467.0,54813
988,6/15/2016,1524,154.0,30365946.0,42345039.017000005,122197.0,176711.0,55049
989,6/16/2016,1104,144.0,30412144.0,42445214.017000005,100175.0,176865.0,46198
990,6/17/2016,2677,155.0,30466380.0,42566885.017000005,121671.0,177053.0,54236
991,6/18/2016,6432,158.0,30515281.0,42710754.017000005,143869.0,177210.0,48901
992,6/19/2016,5555,151.0,30560551.0,42848312.017000005,137558.0,177370.0,45270
993,6/20/2016,1488,211.0,30612798.0,42968077.017000005,119765.0,177660.0,52247
994,6/21/2016,1331,144.0,30666362.0,43084292.017000005,116215.0,177895.0,53564
995,6/22/2016,1476,157.0,30722111.0,43203903.017000005,119611.0,178168.0,55749
996,6/23/2016,1253,160.0,30775317.0,43319165.017000005,115262.0,178354.0,53206
997,6/24/2016,2142,224.0,30829503.0,43442605.017000005,123440.0,178545.0,54186
998,6/25/2016,4069,176.0,30872503.0,43566420.017000005,123815.0,178715.0,43000
999,6/26/2016,3784,156.0,30915495.0,43683892.017000005,117472.0,178893.0,42992
1000,6/27/2016,1400,164.0,30962518.0,43784145.017000005,100253.0,179061.0,47023
1001,6/28/2016,1099,114.0,31012111.0,43884063.017000005,99918.0,179215.0,49593
1002,6/29/2016,1402,128.0,31066993.0,43998856.017000005,114793.0,179403.0,54882
1003,6/30/2016,1571,141.0,31121836.0,44124431.017000005,125575.0,179625.0,54843
1004,7/1/2016,1316,139.0,31161501.0,44207302.017000005,82871.0,179756.0,39665
1005,7/2/2016,3596,314.0,31197336.0,44318453.017000005,111151.0,179903.0,35835
1006,7/3/2016,4095,169.0,31232683.0,44429569.017000005,111116.0,180016.0,35347
1007,7/4/2016,3826,155.0,31267542.0,44539314.017000005,109745.0,180158.0,34859
1008,7/5/2016,1357,160.0,31311278.0,44631421.017000005,92107.0,180338.0,43736
1009,7/6/2016,1288,153.0,31362614.0,44740661.017000005,109240.0,180540.0,51336
1010,7/7/2016,1255,113.0,31411338.0,44840636.017000005,99975.0,180725.0,48724
1011,7/8/2016,1258,152.0,31455738.0,44932268.017000005,91632.0,180852.0,44400
1012,7/9/2016,2844,145.0,31493876.0,45039627.017000005,107359.0,180990.0,38138
1013,7/10/2016,3280,137.0,31535861.0,45162909.017000005,123282.0,181172.0,41985
1014,7/11/2016,1440,211.0,31588714.0,45285169.017000005,122260.0,181381.0,52853
1015,7/12/2016,1472,192.0,31645229.0,45405583.017000005,120414.0,181571.0,56515
1016,7/13/2016,1510,146.0,31700700.0,45526612.017000005,121029.0,181748.0,55471
1017,7/14/2016,1326,126.0,31751045.0,45635153.017000005,108541.0,181877.0,50345
1018,7/15/2016,1709,173.0,31799603.0,45739854.017000005,104701.0,182016.0,48558
1019,7/16/2016,3281,122.0,31838008.0,45843283.017000005,103429.0,182144.0,38405
1020,7/17/2016,3440,153.0,31879354.0,45963918.017000005,120635.0,182314.0,41346
1021,7/18/2016,1062,154.0,31923035.0,46061134.017000005,97216.0,182488.0,43681
1022,7/19/2016,1498,139.0,31977622.0,46177940.017000005,116806.0,182624.0,54587
1023,7/20/2016,1601,158.0,32034835.0,46306739.017000005,128799.0,182792.0,57213
1024,7/21/2016,1553,161.0,32089667.0,46435215.017000005,128476.0,182950.0,54832
1025,7/22/2016,1701,176.0,32138852.0,46540881.017000005,105666.0,183072.0,49185
1026,7/23/2016,2932,138.0,32176374.0,46642691.017000005,101810.0,183177.0,37522
1027,7/24/2016,2966,114.0,32216008.0,46756371.017000005,113680.0,183332.0,39634
1028,7/25/2016,920,150.0,32251384.0,46841516.017000005,85145.0,183473.0,35376
1029,7/26/2016,1385,168.0,32304288.0,46950299.017000005,108783.0,183595.0,52904
1030,7/27/2016,1403,132.0,32358436.0,47066043.017000005,115744.0,183731.0,54148
1031,7/28/2016,1292,123.0,32408570.0,47164737.017000005,98694.0,183846.0,50134
1032,7/29/2016,1441,162.0,32446263.0,47246092.017000005,81355.0,183937.0,37693
1033,7/30/2016,2242,112.0,32474043.0,47318289.017000005,72197.0,184039.0,27780
1034,7/31/2016,1641,82.0,32501694.0,47388666.017000005,70377.0,184157.0,27651
1035,8/1/2016,1359,166.0,32551089.0,47489800.017000005,101134.0,184325.0,49395
1036,8/2/2016,1636,181.0,32607833.0,47605987.017000005,116187.0,184558.0,56744
1037,8/3/2016,1827,143.0,32664825.0,47724357.017000005,118370.0,184766.0,56992
1038,8/4/2016,1778,148.0,32721412.0,47842920.017000005,118563.0,184960.0,56587
1039,8/5/2016,2012,185.0,32774698.0,47959454.017000005,116534.0,185186.0,53286
1040,8/6/2016,4159,153.0,32818907.0,48084642.017000005,125188.0,185436.0,44209
1041,8/7/2016,3856,149.0,32862538.0,48200825.017000005,116183.0,185682.0,43631
1042,8/8/2016,1753,184.0,32914789.0,48316672.017000005,115847.0,185956.0,52251
1043,8/9/2016,1701,165.0,32970890.0,48431564.017000005,114892.0,186223.0,56101
1044,8/10/2016,1158,109.0,33020990.0,48533325.017000005,101761.0,186401.0,50100
1045,8/11/2016,1238,152.0,33068410.0,48626964.017000005,93639.0,186596.0,47420
1046,8/12/2016,1467,144.0,33113139.0,48717649.017000005,90685.0,186771.0,44729
1047,8/13/2016,3333,125.0,33152042.0,48817684.017000005,100035.0,186990.0,38903
1048,8/14/2016,2154,91.0,33185003.0,48891739.017000005,74055.0,187173.0,32961
1049,8/15/2016,1417,175.0,33234059.0,48999044.017000005,107305.0,187394.0,49056
1050,8/16/2016,1295,164.0,33284470.0,49102054.017000005,103010.0,187601.0,50411
1051,8/17/2016,1430,138.0,33338453.0,49215637.017000005,113583.0,187820.0,53983
1052,8/18/2016,1459,163.0,33391662.0,49330678.017000005,115041.0,187998.0,53209
1053,8/19/2016,1862,175.0,33443320.0,49441401.017000005,110723.0,188186.0,51658
1054,8/20/2016,4385,167.0,33489128.0,49580265.017000005,138864.0,188499.0,45808
1055,8/21/2016,2664,127.0,33524169.0,49677206.017000005,96941.0,188725.0,35041
1056,8/22/2016,1679,192.0,33578370.0,49796201.017000005,118995.0,188996.0,54201
1057,8/23/2016,1675,170.0,33637035.0,49923213.017000005,127012.0,189297.0,58665
1058,8/24/2016,1597,160.0,33695169.0,50050279.017000005,127066.0,189577.0,58134
1059,8/25/2016,1436,169.0,33748649.0,50162264.017000005,111985.0,189856.0,53480
1060,8/26/2016,1878,197.0,33800675.0,50274269.017000005,112005.0,190156.0,52026
1061,8/27/2016,3767,173.0,33846348.0,50394847.017000005,120578.0,190480.0,45673
1062,8/28/2016,3560,159.0,33890987.0,50515903.017000005,121056.0,190844.0,44639
1063,8/29/2016,1530,174.0,33944266.0,50631004.017000005,115101.0,191255.0,53279
1064,8/30/2016,1510,160.0,34001658.0,50752102.017000005,121098.0,191713.0,57392
1065,8/31/2016,1320,136.0,34058858.0,50870917.017000005,118815.0,192380.0,57200
1066,9/1/2016,714,104.0,34097032.0,50948332.017000005,77415.0,192592.0,38174
1067,9/2/2016,2314,252.0,34150031.0,51075122.017000005,126790.0,192814.0,52999
1068,9/3/2016,4009,268.0,34191660.0,51192598.017000005,117476.0,193055.0,41629
1069,9/4/2016,5467,185.0,34237680.0,51332945.017000005,140347.0,193326.0,46020
1070,9/5/2016,3778,190.0,34283111.0,51450967.017000005,118022.0,193677.0,45431
1071,9/6/2016,1018,178.0,34335543.0,51559710.017000005,108743.0,194065.0,52432
1072,9/7/2016,1328,199.0,34395821.0,51690101.017000005,130391.0,194396.0,60278
1073,9/8/2016,1511,179.0,34457372.0,51820360.017000005,130259.0,194674.0,61551
1074,9/9/2016,1582,178.0,34514176.0,51938573.017000005,118213.0,194908.0,56804
1075,9/10/2016,3549,229.0,34562630.0,52065825.017000005,127252.0,195189.0,48454
1076,9/11/2016,3572,216.0,34614868.0,52202178.017000005,136353.0,195499.0,52238
1077,9/12/2016,1620,225.0,34675951.0,52329625.017000005,127447.0,195832.0,61083
1078,9/13/2016,1462,198.0,34740769.0,52464991.017000005,135366.0,196122.0,64818
1079,9/14/2016,1369,157.0,34799697.0,52586502.017000005,121511.0,196388.0,58928
1080,9/15/2016,1612,240.0,34867009.0,52726938.017000005,140436.0,196637.0,67312
1081,9/16/2016,2047,225.0,34932266.0,52872392.017000005,145454.0,196886.0,65257
1082,9/17/2016,5117,210.0,34991465.0,53026429.017000005,154037.0,197163.0,59199
1083,9/18/2016,3191,159.0,35043150.0,53158217.017000005,131788.0,197449.0,51685
1084,9/19/2016,555,101.0,35077355.0,53225397.017000005,67180.0,197620.0,34205
1085,9/20/2016,1454,200.0,35142236.0,53360482.017000005,135085.0,197880.0,64881
1086,9/21/2016,1566,182.0,35207689.0,53502838.017000005,142356.0,198118.0,65453
